Year:year,Country:text,Oil:number,sector:text,Coal and lignite:number,obsValue:number,Natural and derived gas:number,Nuclear:number,Renewables:number,Other fuels:number,Total:number
1991,Ireland,,Nuclear,,0.0,,,,,
1991,Ireland,,Oil,,2.4,,,,,
1991,Italy,,Coal and lignite,,28.5,,,,,
1991,Italy,,Natural and derived gas,,40.0,,,,,
1991,Italy,,Nuclear,,0.0,,,,,
1991,Italy,,Oil,,104.3,,,,,
1991,Latvia,,Coal and lignite,,0.1,,,,,
1991,Latvia,,Natural and derived gas,,1.8,,,,,
1991,Latvia,,Nuclear,,0.0,,,,,
1991,Latvia,,Oil,,0.5,,,,,
1991,Lithuania,,Coal and lignite,,0.0,,,,,
1991,Lithuania,,Natural and derived gas,,6.3,,,,,
1991,Lithuania,,Nuclear,,17.0,,,,,
1991,Lithuania,,Oil,,5.7,,,,,
1991,Luxembourg,,Coal and lignite,,0.0,,,,,
1991,Luxembourg,,Natural and derived gas,,0.6,,,,,
1991,Luxembourg,,Nuclear,,0.0,,,,,
1991,Luxembourg,,Oil,,0.0,,,,,
1991,Malta,,Coal and lignite,,0.6,,,,,
1991,Malta,,Natural and derived gas,,0.0,,,,,
1991,Malta,,Nuclear,,0.0,,,,,
1991,Malta,,Oil,,0.8,,,,,
1991,Netherlands,,Coal and lignite,,22.7,,,,,
1991,Netherlands,,Natural and derived gas,,43.6,,,,,
1991,Netherlands,,Nuclear,,3.3,,,,,
1991,Netherlands,,Oil,,3.3,,,,,
1991,Poland,,Coal and lignite,,128.8,,,,,
1991,Poland,,Natural and derived gas,,0.6,,,,,
1991,Poland,,Nuclear,,0.0,,,,,
1991,Poland,,Oil,,1.5,,,,,
1991,Portugal,,Coal and lignite,,9.7,,,,,
1991,Portugal,,Natural and derived gas,,0.1,,,,,
1991,Portugal,,Nuclear,,0.0,,,,,
1991,Portugal,,Oil,,10.1,,,,,
1991,Romania,,Coal and lignite,,15.6,,,,,
1991,Romania,,Natural and derived gas,,20.5,,,,,
1991,Romania,,Nuclear,,0.0,,,,,
1991,Romania,,Oil,,6.1,,,,,
1991,Slovakia,,Coal and lignite,,6.0,,,,,
1991,Slovakia,,Natural and derived gas,,2.7,,,,,
1991,Slovakia,,Nuclear,,11.7,,,,,
1991,Slovakia,,Oil,,2.5,,,,,
1991,Slovenia,,Coal and lignite,,3.6,,,,,
1991,Slovenia,,Natural and derived gas,,0.0,,,,,
1991,Slovenia,,Nuclear,,5.0,,,,,
1991,Slovenia,,Oil,,0.6,,,,,
1991,Spain,,Coal and lignite,,58.8,,,,,
1991,Spain,,Natural and derived gas,,2.3,,,,,
1991,Spain,,Nuclear,,55.6,,,,,
1991,Spain,,Oil,,10.2,,,,,
1991,Sweden,,Coal and lignite,,2.1,,,,,
1991,Sweden,,Natural and derived gas,,1.0,,,,,
1991,Sweden,,Nuclear,,76.8,,,,,
1991,Sweden,,Oil,,2.0,,,,,
1991,United Kingdom,,Coal and lignite,,209.5,,,,,
1991,United Kingdom,,Natural and derived gas,,7.8,,,,,
1991,United Kingdom,,Nuclear,,70.5,,,,,
1991,United Kingdom,,Oil,,28.1,,,,,
1992,Austria,,Coal and lignite,,4.1,,,,,
1992,Austria,,Natural and derived gas,,7.6,,,,,
1992,Austria,,Nuclear,,0.0,,,,,
1992,Austria,,Oil,,2.0,,,,,
1992,Belgium,,Coal and lignite,,16.0,,,,,
1992,Belgium,,Natural and derived gas,,9.2,,,,,
1992,Belgium,,Nuclear,,43.5,,,,,
1992,Belgium,,Oil,,1.5,,,,,
1992,Bulgaria,,Coal and lignite,,17.8,,,,,
1992,Bulgaria,,Natural and derived gas,,3.0,,,,,
1992,Bulgaria,,Nuclear,,11.6,,,,,
1992,Bulgaria,,Oil,,1.2,,,,,
1992,Croatia,,Coal and lignite,,0.7,,,,,
1992,Croatia,,Natural and derived gas,,1.4,,,,,
1992,Croatia,,Nuclear,,0.0,,,,,
1992,Croatia,,Oil,,2.5,,,,,
1992,Cyprus,,Coal and lignite,,0.0,,,,,
1992,Cyprus,,Natural and derived gas,,0.0,,,,,
1992,Cyprus,,Nuclear,,0.0,,,,,
1992,Cyprus,,Oil,,2.4,,,,,
1992,Czech Republic,,Coal and lignite,,43.9,,,,,
1992,Czech Republic,,Natural and derived gas,,1.0,,,,,
1992,Czech Republic,,Nuclear,,12.3,,,,,
1992,Czech Republic,,Oil,,0.5,,,,,
1992,Denmark,,Coal and lignite,,27.0,,,,,
1992,Denmark,,Natural and derived gas,,1.1,,,,,
1992,Denmark,,Nuclear,,0.0,,,,,
1992,Denmark,,Oil,,1.2,,,,,
1992,Estonia,,Coal and lignite,,0.0,,,,,
1992,Estonia,,Natural and derived gas,,0.4,,,,,
1992,Estonia,,Nuclear,,0.0,,,,,
1992,Estonia,,Oil,,0.5,,,,,
1992,European Union (current composition),,Coal and lignite,,965.6,,,,,
1992,European Union (current composition),,Natural and derived gas,,213.5,,,,,
1992,European Union (current composition),,Nuclear,,827.3,,,,,
1992,European Union (current composition),,Oil,,241.5,,,,,
1992,Finland,,Coal and lignite,,11.4,,,,,
1992,Finland,,Natural and derived gas,,5.7,,,,,
1992,Finland,,Nuclear,,19.3,,,,,
1992,Finland,,Oil,,1.4,,,,,
1992,France,,Coal and lignite,,34.2,,,,,
1992,France,,Natural and derived gas,,6.7,,,,,
1992,France,,Nuclear,,338.4,,,,,
1992,France,,Oil,,9.3,,,,,
1992,Germany,,Coal and lignite,,295.7,,,,,
1992,Germany,,Natural and derived gas,,42.1,,,,,
1992,Germany,,Nuclear,,158.8,,,,,
1992,Germany,,Oil,,13.2,,,,,
1992,Greece,,Coal and lignite,,26.6,,,,,
1992,Greece,,Natural and derived gas,,0.1,,,,,
1992,Greece,,Nuclear,,0.0,,,,,
1992,Greece,,Oil,,8.2,,,,,
1992,Hungary,,Coal and lignite,,9.1,,,,,
1992,Hungary,,Natural and derived gas,,4.4,,,,,
1992,Hungary,,Nuclear,,14.0,,,,,
1992,Hungary,,Oil,,4.0,,,,,
1992,Ireland,,Coal and lignite,,8.8,,,,,
1992,Ireland,,Natural and derived gas,,3.6,,,,,
1992,Ireland,,Nuclear,,0.0,,,,,
1992,Ireland,,Oil,,2.5,,,,,
1992,Italy,,Coal and lignite,,21.4,,,,,
1992,Italy,,Natural and derived gas,,39.1,,,,,
1992,Italy,,Nuclear,,0.0,,,,,
1992,Italy,,Oil,,116.0,,,,,
1992,Latvia,,Coal and lignite,,0.1,,,,,
1992,Latvia,,Natural and derived gas,,1.1,,,,,
1992,Latvia,,Nuclear,,0.0,,,,,
1992,Latvia,,Oil,,0.1,,,,,
1992,Lithuania,,Coal and lignite,,0.0,,,,,
1992,Lithuania,,Natural and derived gas,,1.3,,,,,
1992,Lithuania,,Nuclear,,14.6,,,,,
1992,Lithuania,,Oil,,2.3,,,,,
1992,Luxembourg,,Coal and lignite,,0.0,,,,,
1992,Luxembourg,,Natural and derived gas,,0.5,,,,,
1992,Luxembourg,,Nuclear,,0.0,,,,,
1992,Luxembourg,,Oil,,0.1,,,,,
1992,Malta,,Coal and lignite,,0.6,,,,,
1992,Malta,,Natural and derived gas,,0.0,,,,,
1992,Malta,,Nuclear,,0.0,,,,,
1992,Malta,,Oil,,0.9,,,,,
1992,Netherlands,,Coal and lignite,,22.6,,,,,
1992,Netherlands,,Natural and derived gas,,46.0,,,,,
1992,Netherlands,,Nuclear,,3.8,,,,,
1992,Netherlands,,Oil,,3.2,,,,,
1992,Poland,,Coal and lignite,,126.6,,,,,
1992,Poland,,Natural and derived gas,,0.7,,,,,
1992,Poland,,Nuclear,,0.0,,,,,
1992,Poland,,Oil,,1.5,,,,,
1992,Portugal,,Coal and lignite,,10.2,,,,,
1992,Portugal,,Natural and derived gas,,0.1,,,,,
1992,Portugal,,Nuclear,,0.0,,,,,
1992,Portugal,,Oil,,13.9,,,,,
1992,Romania,,Coal and lignite,,18.3,,,,,
1992,Romania,,Natural and derived gas,,19.5,,,,,
1992,Romania,,Nuclear,,0.0,,,,,
1992,Romania,,Oil,,4.4,,,,,
1992,Slovakia,,Coal and lignite,,7.2,,,,,
1992,Slovakia,,Natural and derived gas,,1.4,,,,,
1992,Slovakia,,Nuclear,,11.1,,,,,
1992,Slovakia,,Oil,,1.6,,,,,
1992,Slovenia,,Coal and lignite,,4.6,,,,,
1992,Slovenia,,Natural and derived gas,,0.0,,,,,
1992,Slovenia,,Nuclear,,4.0,,,,,
1992,Slovenia,,Oil,,0.3,,,,,
1992,Spain,,Coal and lignite,,64.2,,,,,
1992,Spain,,Natural and derived gas,,2.6,,,,,
1992,Spain,,Nuclear,,55.8,,,,,
1992,Spain,,Oil,,14.3,,,,,
1992,Sweden,,Coal and lignite,,1.9,,,,,
1992,Sweden,,Natural and derived gas,,1.4,,,,,
1992,Sweden,,Nuclear,,63.5,,,,,
1992,Sweden,,Oil,,2.6,,,,,
1992,United Kingdom,,Coal and lignite,,192.6,,,,,
1992,United Kingdom,,Natural and derived gas,,13.6,,,,,
1992,United Kingdom,,Nuclear,,76.8,,,,,
1992,United Kingdom,,Oil,,29.8,,,,,
1993,Austria,,Coal and lignite,,3.0,,,,,
1993,Austria,,Natural and derived gas,,7.5,,,,,
1993,Austria,,Nuclear,,0.0,,,,,
1993,Austria,,Oil,,2.7,,,,,
1993,Belgium,,Coal and lignite,,16.3,,,,,
1993,Belgium,,Natural and derived gas,,9.2,,,,,
1993,Belgium,,Nuclear,,41.9,,,,,
1993,Belgium,,Oil,,1.5,,,,,
1993,Bulgaria,,Coal and lignite,,17.2,,,,,
1993,Bulgaria,,Natural and derived gas,,3.3,,,,,
1993,Bulgaria,,Nuclear,,14.0,,,,,
1993,Bulgaria,,Oil,,1.6,,,,,
1993,Croatia,,Coal and lignite,,0.4,,,,,
1993,Croatia,,Natural and derived gas,,1.8,,,,,
1993,Croatia,,Nuclear,,0.0,,,,,
1993,Croatia,,Oil,,2.7,,,,,
1993,Cyprus,,Coal and lignite,,0.0,,,,,
1993,Cyprus,,Natural and derived gas,,0.0,,,,,
1993,Cyprus,,Nuclear,,0.0,,,,,
1993,Cyprus,,Oil,,2.6,,,,,
1993,Czech Republic,,Coal and lignite,,43.3,,,,,
1993,Czech Republic,,Natural and derived gas,,0.9,,,,,
1993,Czech Republic,,Nuclear,,12.6,,,,,
1993,Czech Republic,,Oil,,0.4,,,,,
1993,Denmark,,Coal and lignite,,29.3,,,,,
1993,Denmark,,Natural and derived gas,,1.6,,,,,
1993,Denmark,,Nuclear,,0.0,,,,,
1993,Denmark,,Oil,,1.3,,,,,
1993,Estonia,,Coal and lignite,,0.0,,,,,
1993,Estonia,,Natural and derived gas,,0.2,,,,,
1993,Estonia,,Nuclear,,0.0,,,,,
1993,Estonia,,Oil,,0.6,,,,,
1993,European Union (current composition),,Coal and lignite,,924.9,,,,,
1993,European Union (current composition),,Natural and derived gas,,239.5,,,,,
1993,European Union (current composition),,Nuclear,,862.2,,,,,
1993,European Union (current composition),,Oil,,218.8,,,,,
1993,Finland,,Coal and lignite,,14.1,,,,,
1993,Finland,,Natural and derived gas,,6.2,,,,,
1993,Finland,,Nuclear,,19.9,,,,,
1993,Finland,,Oil,,1.4,,,,,
1993,France,,Coal and lignite,,21.0,,,,,
1993,France,,Natural and derived gas,,7.3,,,,,
1993,France,,Nuclear,,368.2,,,,,
1993,France,,Oil,,6.1,,,,,
1993,Germany,,Coal and lignite,,293.2,,,,,
1993,Germany,,Natural and derived gas,,41.1,,,,,
1993,Germany,,Nuclear,,153.3,,,,,
1993,Germany,,Oil,,10.1,,,,,
1993,Greece,,Coal and lignite,,27.8,,,,,
1993,Greece,,Natural and derived gas,,0.1,,,,,
1993,Greece,,Nuclear,,0.0,,,,,
1993,Greece,,Oil,,7.8,,,,,
1993,Hungary,,Coal and lignite,,9.0,,,,,
1993,Hungary,,Natural and derived gas,,4.2,,,,,
1993,Hungary,,Nuclear,,13.8,,,,,
1993,Hungary,,Oil,,5.6,,,,,
1993,Ireland,,Coal and lignite,,8.5,,,,,
1993,Ireland,,Natural and derived gas,,4.5,,,,,
1993,Ireland,,Nuclear,,0.0,,,,,
1993,Ireland,,Oil,,2.3,,,,,
1993,Italy,,Coal and lignite,,16.7,,,,,
1993,Italy,,Natural and derived gas,,43.5,,,,,
1993,Italy,,Nuclear,,0.0,,,,,
1993,Italy,,Oil,,113.9,,,,,
1993,Latvia,,Coal and lignite,,0.1,,,,,
1993,Latvia,,Natural and derived gas,,0.6,,,,,
1993,Latvia,,Nuclear,,0.0,,,,,
1993,Latvia,,Oil,,0.4,,,,,
1993,Lithuania,,Coal and lignite,,0.0,,,,,
1993,Lithuania,,Natural and derived gas,,0.3,,,,,
1993,Lithuania,,Nuclear,,12.3,,,,,
1993,Lithuania,,Oil,,1.0,,,,,
1993,Luxembourg,,Coal and lignite,,0.0,,,,,
1993,Luxembourg,,Natural and derived gas,,0.5,,,,,
1993,Luxembourg,,Nuclear,,0.0,,,,,
1993,Luxembourg,,Oil,,0.0,,,,,
1993,Malta,,Coal and lignite,,0.6,,,,,
1993,Malta,,Natural and derived gas,,0.0,,,,,
1993,Malta,,Nuclear,,0.0,,,,,
1993,Malta,,Oil,,0.9,,,,,
1993,Netherlands,,Coal and lignite,,21.4,,,,,
1993,Netherlands,,Natural and derived gas,,47.0,,,,,
1993,Netherlands,,Nuclear,,3.9,,,,,
1993,Netherlands,,Oil,,3.0,,,,,
1993,Poland,,Coal and lignite,,127.7,,,,,
1993,Poland,,Natural and derived gas,,0.7,,,,,
1993,Poland,,Nuclear,,0.0,,,,,
1993,Poland,,Oil,,1.6,,,,,
1993,Portugal,,Coal and lignite,,11.4,,,,,
1993,Portugal,,Natural and derived gas,,0.1,,,,,
1993,Portugal,,Nuclear,,0.0,,,,,
1993,Portugal,,Oil,,10.1,,,,,
1993,Romania,,Coal and lignite,,19.1,,,,,
1993,Romania,,Natural and derived gas,,18.0,,,,,
1993,Romania,,Nuclear,,0.0,,,,,
1993,Romania,,Oil,,5.4,,,,,
1993,Slovakia,,Coal and lignite,,5.8,,,,,
1993,Slovakia,,Natural and derived gas,,1.8,,,,,
1993,Slovakia,,Nuclear,,11.5,,,,,
1993,Slovakia,,Oil,,1.6,,,,,
1993,Slovenia,,Coal and lignite,,4.7,,,,,
1993,Slovenia,,Natural and derived gas,,0.0,,,,,
1993,Slovenia,,Nuclear,,4.0,,,,,
1993,Slovenia,,Oil,,0.3,,,,,
1993,Spain,,Coal and lignite,,62.4,,,,,
1993,Spain,,Natural and derived gas,,2.2,,,,,
1993,Spain,,Nuclear,,56.1,,,,,
1993,Spain,,Oil,,9.5,,,,,
1993,Sweden,,Coal and lignite,,2.3,,,,,
1993,Sweden,,Natural and derived gas,,1.5,,,,,
1993,Sweden,,Nuclear,,61.4,,,,,
1993,Sweden,,Oil,,3.1,,,,,
1993,United Kingdom,,Coal and lignite,,169.8,,,,,
1993,United Kingdom,,Natural and derived gas,,35.5,,,,,
1993,United Kingdom,,Nuclear,,89.4,,,,,
1993,United Kingdom,,Oil,,21.1,,,,,
1994,Austria,,Coal and lignite,,3.1,,,,,
1994,Austria,,Natural and derived gas,,9.5,,,,,
1994,Austria,,Nuclear,,0.0,,,,,
1994,Austria,,Oil,,2.6,,,,,
1994,Belgium,,Coal and lignite,,17.0,,,,,
1994,Belgium,,Natural and derived gas,,10.9,,,,,
1994,Belgium,,Nuclear,,40.6,,,,,
1994,Belgium,,Oil,,1.6,,,,,
1994,Bulgaria,,Coal and lignite,,16.9,,,,,
1994,Bulgaria,,Natural and derived gas,,2.8,,,,,
1994,Bulgaria,,Nuclear,,15.3,,,,,
1994,Bulgaria,,Oil,,1.6,,,,,
1994,Croatia,,Coal and lignite,,0.1,,,,,
1994,Croatia,,Natural and derived gas,,1.8,,,,,
1994,Croatia,,Nuclear,,0.0,,,,,
1994,Croatia,,Oil,,1.4,,,,,
1994,Cyprus,,Coal and lignite,,0.0,,,,,
1994,Cyprus,,Natural and derived gas,,0.0,,,,,
1994,Cyprus,,Nuclear,,0.0,,,,,
1994,Cyprus,,Oil,,2.7,,,,,
1994,Czech Republic,,Coal and lignite,,42.2,,,,,
1994,Czech Republic,,Natural and derived gas,,0.9,,,,,
1994,Czech Republic,,Nuclear,,13.0,,,,,
1994,Czech Republic,,Oil,,0.5,,,,,
1994,Denmark,,Coal and lignite,,33.3,,,,,
1994,Denmark,,Natural and derived gas,,2.3,,,,,
1994,Denmark,,Nuclear,,0.0,,,,,
1994,Denmark,,Oil,,3.0,,,,,
1994,Estonia,,Coal and lignite,,0.0,,,,,
1994,Estonia,,Natural and derived gas,,0.3,,,,,
1994,Estonia,,Nuclear,,0.0,,,,,
1994,Estonia,,Oil,,0.1,,,,,
1994,European Union (current composition),,Coal and lignite,,927.6,,,,,
1994,European Union (current composition),,Natural and derived gas,,270.7,,,,,
1994,European Union (current composition),,Nuclear,,858.7,,,,,
1994,European Union (current composition),,Oil,,215.1,,,,,
1994,Finland,,Coal and lignite,,19.2,,,,,
1994,Finland,,Natural and derived gas,,7.1,,,,,
1994,Finland,,Nuclear,,19.4,,,,,
1994,Finland,,Oil,,1.7,,,,,
1994,France,,Coal and lignite,,20.9,,,,,
1994,France,,Natural and derived gas,,6.9,,,,,
1994,France,,Nuclear,,360.0,,,,,
1994,France,,Oil,,5.6,,,,,
1994,Germany,,Coal and lignite,,290.3,,,,,
1994,Germany,,Natural and derived gas,,46.9,,,,,
1994,Germany,,Nuclear,,150.7,,,,,
1994,Germany,,Oil,,8.8,,,,,
1994,Greece,,Coal and lignite,,29.6,,,,,
1994,Greece,,Natural and derived gas,,0.1,,,,,
1994,Greece,,Nuclear,,0.0,,,,,
1994,Greece,,Oil,,8.0,,,,,
1994,Hungary,,Coal and lignite,,8.7,,,,,
1994,Hungary,,Natural and derived gas,,5.0,,,,,
1994,Hungary,,Nuclear,,14.0,,,,,
1994,Hungary,,Oil,,5.5,,,,,
1994,Ireland,,Coal and lignite,,8.6,,,,,
1994,Ireland,,Natural and derived gas,,4.5,,,,,
1994,Ireland,,Nuclear,,0.0,,,,,
1994,Ireland,,Oil,,2.8,,,,,
1994,Italy,,Coal and lignite,,19.9,,,,,
1994,Italy,,Natural and derived gas,,43.9,,,,,
1994,Italy,,Nuclear,,0.0,,,,,
1994,Italy,,Oil,,116.3,,,,,
1994,Latvia,,Coal and lignite,,0.1,,,,,
1994,Latvia,,Natural and derived gas,,0.3,,,,,
1994,Latvia,,Nuclear,,0.0,,,,,
1994,Latvia,,Oil,,0.7,,,,,
1994,Lithuania,,Coal and lignite,,0.0,,,,,
1994,Lithuania,,Natural and derived gas,,0.3,,,,,
1994,Lithuania,,Nuclear,,7.7,,,,,
1994,Lithuania,,Oil,,1.2,,,,,
1994,Luxembourg,,Coal and lignite,,0.0,,,,,
1994,Luxembourg,,Natural and derived gas,,0.4,,,,,
1994,Luxembourg,,Nuclear,,0.0,,,,,
1994,Luxembourg,,Oil,,0.0,,,,,
1994,Malta,,Coal and lignite,,0.4,,,,,
1994,Malta,,Natural and derived gas,,0.0,,,,,
1994,Malta,,Nuclear,,0.0,,,,,
1994,Malta,,Oil,,1.2,,,,,
1994,Netherlands,,Coal and lignite,,24.1,,,,,
1994,Netherlands,,Natural and derived gas,,46.4,,,,,
1994,Netherlands,,Nuclear,,4.0,,,,,
1994,Netherlands,,Oil,,3.3,,,,,
1994,Poland,,Coal and lignite,,128.4,,,,,
1994,Poland,,Natural and derived gas,,1.1,,,,,
1994,Poland,,Nuclear,,0.0,,,,,
1994,Poland,,Oil,,1.7,,,,,
1994,Portugal,,Coal and lignite,,11.6,,,,,
1994,Portugal,,Natural and derived gas,,0.1,,,,,
1994,Portugal,,Nuclear,,0.0,,,,,
1994,Portugal,,Oil,,8.0,,,,,
1994,Romania,,Coal and lignite,,19.6,,,,,
1994,Romania,,Natural and derived gas,,16.6,,,,,
1994,Romania,,Nuclear,,0.0,,,,,
1994,Romania,,Oil,,5.8,,,,,
1994,Slovakia,,Coal and lignite,,4.9,,,,,
1994,Slovakia,,Natural and derived gas,,2.7,,,,,
1994,Slovakia,,Nuclear,,12.6,,,,,
1994,Slovakia,,Oil,,1.0,,,,,
1994,Slovenia,,Coal and lignite,,4.6,,,,,
1994,Slovenia,,Natural and derived gas,,0.0,,,,,
1994,Slovenia,,Nuclear,,4.6,,,,,
1994,Slovenia,,Oil,,0.3,,,,,
1994,Spain,,Coal and lignite,,61.6,,,,,
1994,Spain,,Natural and derived gas,,4.3,,,,,
1994,Spain,,Nuclear,,55.3,,,,,
1994,Spain,,Oil,,10.5,,,,,
1994,Sweden,,Coal and lignite,,2.7,,,,,
1994,Sweden,,Natural and derived gas,,1.3,,,,,
1994,Sweden,,Nuclear,,73.2,,,,,
1994,Sweden,,Oil,,4.1,,,,,
1994,United Kingdom,,Coal and lignite,,160.0,,,,,
1994,United Kingdom,,Natural and derived gas,,54.6,,,,,
1994,United Kingdom,,Nuclear,,88.3,,,,,
1994,United Kingdom,,Oil,,14.8,,,,,
1995,Austria,,Coal and lignite,,4.3,,,,,
1995,Austria,,Natural and derived gas,,9.8,,,,,
1995,Austria,,Nuclear,,0.0,,,,,
1995,Austria,,Oil,,2.1,,,,,
1995,Belgium,,Coal and lignite,,16.5,,,,,
1995,Belgium,,Natural and derived gas,,12.9,,,,,
1995,Belgium,,Nuclear,,41.4,,,,,
1995,Belgium,,Oil,,1.3,,,,,
1995,Bulgaria,,Coal and lignite,,17.3,,,,,
1995,Bulgaria,,Natural and derived gas,,3.4,,,,,
1995,Bulgaria,,Nuclear,,17.3,,,,,
1995,Bulgaria,,Oil,,1.4,,,,,
1995,Croatia,,Coal and lignite,,0.2,,,,,
1995,Croatia,,Natural and derived gas,,0.9,,,,,
1995,Croatia,,Nuclear,,0.0,,,,,
1995,Croatia,,Oil,,2.5,,,,,
1995,Cyprus,,Coal and lignite,,0.0,,,,,
1995,Cyprus,,Natural and derived gas,,0.0,,,,,
1995,Cyprus,,Nuclear,,0.0,,,,,
1995,Cyprus,,Oil,,2.5,,,,,
1995,Czech Republic,,Coal and lignite,,44.3,,,,,
1995,Czech Republic,,Natural and derived gas,,1.0,,,,,
1995,Czech Republic,,Nuclear,,12.2,,,,,
1995,Czech Republic,,Oil,,0.6,,,,,
1995,Denmark,,Coal and lignite,,27.4,,,,,
1995,Denmark,,Natural and derived gas,,3.6,,,,,
1995,Denmark,,Nuclear,,0.0,,,,,
1995,Denmark,,Oil,,3.6,,,,,
1995,Estonia,,Coal and lignite,,0.0,,,,,
1995,Estonia,,Natural and derived gas,,0.3,,,,,
1995,Estonia,,Nuclear,,0.0,,,,,
1995,Estonia,,Oil,,0.1,,,,,
1995,European Union (current composition),,Coal and lignite,,937.6,,,,,
1995,European Union (current composition),,Natural and derived gas,,294.4,,,,,
1995,European Union (current composition),,Nuclear,,880.8,,,,,
1995,European Union (current composition),,Oil,,230.3,,,,,
1995,Finland,,Coal and lignite,,16.6,,,,,
1995,Finland,,Natural and derived gas,,7.2,,,,,
1995,Finland,,Nuclear,,19.2,,,,,
1995,Finland,,Oil,,1.4,,,,,
1995,France,,Coal and lignite,,24.2,,,,,
1995,France,,Natural and derived gas,,6.2,,,,,
1995,France,,Nuclear,,377.2,,,,,
1995,France,,Oil,,7.7,,,,,
1995,Germany,,Coal and lignite,,289.1,,,,,
1995,Germany,,Natural and derived gas,,50.4,,,,,
1995,Germany,,Nuclear,,153.1,,,,,
1995,Germany,,Oil,,9.0,,,,,
1995,Greece,,Coal and lignite,,28.7,,,,,
1995,Greece,,Natural and derived gas,,0.1,,,,,
1995,Greece,,Nuclear,,0.0,,,,,
1995,Greece,,Oil,,8.9,,,,,
1995,Hungary,,Coal and lignite,,9.1,,,,,
1995,Hungary,,Natural and derived gas,,5.4,,,,,
1995,Hungary,,Nuclear,,14.0,,,,,
1995,Hungary,,Oil,,5.3,,,,,
1995,Ireland,,Coal and lignite,,9.0,,,,,
1995,Ireland,,Natural and derived gas,,5.2,,,,,
1995,Ireland,,Nuclear,,0.0,,,,,
1995,Ireland,,Oil,,2.7,,,,,
1995,Italy,,Coal and lignite,,24.1,,,,,
1995,Italy,,Natural and derived gas,,50.4,,,,,
1995,Italy,,Nuclear,,0.0,,,,,
1995,Italy,,Oil,,120.8,,,,,
1995,Latvia,,Coal and lignite,,0.1,,,,,
1995,Latvia,,Natural and derived gas,,0.5,,,,,
1995,Latvia,,Nuclear,,0.0,,,,,
1995,Latvia,,Oil,,0.4,,,,,
1995,Lithuania,,Coal and lignite,,0.0,,,,,
1995,Lithuania,,Natural and derived gas,,0.2,,,,,
1995,Lithuania,,Nuclear,,11.8,,,,,
1995,Lithuania,,Oil,,1.1,,,,,
1995,Luxembourg,,Coal and lignite,,0.0,,,,,
1995,Luxembourg,,Natural and derived gas,,0.3,,,,,
1995,Luxembourg,,Nuclear,,0.0,,,,,
1995,Luxembourg,,Oil,,0.0,,,,,
1995,Malta,,Coal and lignite,,0.1,,,,,
1995,Malta,,Natural and derived gas,,0.0,,,,,
1995,Malta,,Nuclear,,0.0,,,,,
1995,Malta,,Oil,,1.5,,,,,
1995,Netherlands,,Coal and lignite,,27.4,,,,,
1995,Netherlands,,Natural and derived gas,,44.6,,,,,
1995,Netherlands,,Nuclear,,4.0,,,,,
1995,Netherlands,,Oil,,2.8,,,,,
1995,Poland,,Coal and lignite,,131.8,,,,,
1995,Poland,,Natural and derived gas,,1.5,,,,,
1995,Poland,,Nuclear,,0.0,,,,,
1995,Poland,,Oil,,1.5,,,,,
1995,Portugal,,Coal and lignite,,13.4,,,,,
1995,Portugal,,Natural and derived gas,,0.1,,,,,
1995,Portugal,,Nuclear,,0.0,,,,,
1995,Portugal,,Oil,,10.3,,,,,
1995,Romania,,Coal and lignite,,20.6,,,,,
1995,Romania,,Natural and derived gas,,16.0,,,,,
1995,Romania,,Nuclear,,0.0,,,,,
1995,Romania,,Oil,,5.8,,,,,
1995,Slovakia,,Coal and lignite,,6.5,,,,,
1995,Slovakia,,Natural and derived gas,,2.9,,,,,
1995,Slovakia,,Nuclear,,11.4,,,,,
1995,Slovakia,,Oil,,0.7,,,,,
1995,Slovenia,,Coal and lignite,,4.6,,,,,
1995,Slovenia,,Natural and derived gas,,0.0,,,,,
1995,Slovenia,,Nuclear,,4.8,,,,,
1995,Slovenia,,Oil,,0.3,,,,,
1995,Spain,,Coal and lignite,,65.9,,,,,
1995,Spain,,Natural and derived gas,,4.9,,,,,
1995,Spain,,Nuclear,,55.5,,,,,
1995,Spain,,Oil,,14.6,,,,,
1995,Sweden,,Coal and lignite,,2.4,,,,,
1995,Sweden,,Natural and derived gas,,1.3,,,,,
1995,Sweden,,Nuclear,,69.9,,,,,
1995,Sweden,,Oil,,3.9,,,,,
1995,United Kingdom,,Coal and lignite,,153.8,,,,,
1995,United Kingdom,,Natural and derived gas,,65.1,,,,,
1995,United Kingdom,,Nuclear,,89.0,,,,,
1995,United Kingdom,,Oil,,17.3,,,,,
1996,Austria,,Coal and lignite,,5.3,,,,,
1996,Austria,,Natural and derived gas,,10.3,,,,,
1996,Austria,,Nuclear,,0.0,,,,,
1996,Austria,,Oil,,1.9,,,,,
1996,Belgium,,Coal and lignite,,15.6,,,,,
1996,Belgium,,Natural and derived gas,,13.7,,,,,
1996,Belgium,,Nuclear,,43.3,,,,,
1996,Belgium,,Oil,,1.3,,,,,
1996,Bulgaria,,Coal and lignite,,17.2,,,,,
1996,Bulgaria,,Natural and derived gas,,3.2,,,,,
1996,Bulgaria,,Nuclear,,18.1,,,,,
1996,Bulgaria,,Oil,,1.3,,,,,
1996,Croatia,,Coal and lignite,,0.1,,,,,
1996,Croatia,,Natural and derived gas,,1.3,,,,,
1996,Croatia,,Nuclear,,0.0,,,,,
